"database_id","target_id","comparator_id","outcome_id","analysis_id","interaction_covariate_id","covariate_id","target_mean_before","comparator_mean_before","std_diff_before","target_mean_after","comparator_mean_after","std_diff_after"
"HIRA",763,680,663,1,NA,257011202,0.103,0.119,-0.05,0.098,0.12,-0.07
"HIRA",763,680,663,1,NA,81303210,0.063,0.051,0.05,0.054,0.052,0.005
"HIRA",763,680,663,1,NA,375807210,0.108,0.093,0.05,0.104,0.095,0.031
"HIRA",763,680,663,1,NA,139900210,0.106,0.121,-0.05,0.074,0.125,-0.169
"HIRA",763,680,663,1,NA,79732210,0.008,0.004,0.05,0.007,0.004,0.047
"HIRA",763,680,663,1,NA,141933210,0.008,0.004,0.05,0.006,0.004,0.033
"HIRA",763,680,663,1,NA,201620202,0.008,0.004,0.05,0.004,0.004,-0.001
"HIRA",763,680,663,1,NA,381732210,0.008,0.004,0.05,0.004,0.004,-0.005
"HIRA",763,680,663,1,NA,4031164210,0.008,0.004,0.05,0.006,0.004,0.033
"HIRA",763,680,663,1,NA,4132140210,0.008,0.004,0.05,0.006,0.004,0.033
"HIRA",763,680,663,1,NA,4293175202,0.008,0.004,0.05,0.011,0.004,0.086
"HIRA",763,680,663,1,NA,441788210,0.01,0.016,-0.05,0.01,0.016,-0.054
"HIRA",763,680,663,1,NA,4048875210,0.01,0.016,-0.05,0.008,0.015,-0.061
"HIRA",763,680,663,1,NA,4147672210,0.01,0.016,-0.05,0.01,0.016,-0.054
"HIRA",763,680,663,1,NA,4220313202,0.01,0.016,-0.05,0.008,0.015,-0.061
"HIRA",763,680,663,1,NA,4220313210,0.01,0.016,-0.05,0.008,0.015,-0.061
"HIRA",763,680,663,1,NA,4248392210,0.01,0.016,-0.05,0.01,0.016,-0.054
"HIRA",763,680,663,1,NA,321052210,0.093,0.079,0.05,0.065,0.081,-0.061
"HIRA",763,680,663,1,NA,433229202,0.013,0.008,0.05,0.018,0.008,0.082
"HIRA",763,680,663,1,NA,433229210,0.013,0.008,0.05,0.018,0.008,0.082
"HIRA",763,680,663,1,NA,4129407210,0.013,0.008,0.05,0.008,0.009,-0.008
"HIRA",763,680,663,1,NA,4167097202,0.013,0.008,0.05,0.01,0.008,0.021
"HIRA",763,680,663,1,NA,4167097210,0.013,0.008,0.05,0.01,0.008,0.021
"HIRA",763,680,663,1,NA,4132093210,0.065,0.054,0.049,0.064,0.056,0.033
"HIRA",763,680,663,1,NA,4256761210,0.033,0.025,0.049,0.026,0.025,0.01
"HIRA",763,680,663,1,NA,375528202,0.005,0.002,0.049,0.008,0.002,0.08
"HIRA",763,680,663,1,NA,375528210,0.005,0.002,0.049,0.008,0.002,0.08
"HIRA",763,680,663,1,NA,377888202,0.005,0.002,0.049,0.004,0.002,0.031
"HIRA",763,680,663,1,NA,435038210,0.005,0.002,0.049,0.003,0.002,0.005
"HIRA",763,680,663,1,NA,436231202,0.005,0.002,0.049,0.004,0.002,0.029
"HIRA",763,680,663,1,NA,436231210,0.005,0.002,0.049,0.004,0.002,0.029
"HIRA",763,680,663,1,NA,4009506202,0.005,0.002,0.049,0.003,0.002,0.005
"HIRA",763,680,663,1,NA,4009506210,0.005,0.002,0.049,0.003,0.002,0.005
"HIRA",763,680,663,1,NA,4035441210,0.005,0.002,0.049,0.003,0.002,0.005
"HIRA",763,680,663,1,NA,4078925202,0.005,0.002,0.049,0.003,0.002,0.011
"HIRA",763,680,663,1,NA,4108638202,0.005,0.002,0.049,0.003,0.002,0.008
"HIRA",763,680,663,1,NA,4112748210,0.005,0.002,0.049,0.003,0.002,0.017
"HIRA",763,680,663,1,NA,4145497202,0.005,0.002,0.049,0.004,0.002,0.028
"HIRA",763,680,663,1,NA,4145497210,0.005,0.002,0.049,0.004,0.002,0.028
"HIRA",763,680,663,1,NA,4175623210,0.005,0.002,0.049,0.003,0.002,0.005
"HIRA",763,680,663,1,NA,4274404210,0.005,0.002,0.049,0.003,0.002,0.005
"HIRA",763,680,663,1,NA,4288891210,0.005,0.002,0.049,0.003,0.002,0.017
"HIRA",763,680,663,1,NA,4300192210,0.005,0.002,0.049,0.003,0.002,0.007
"HIRA",763,680,663,1,NA,36716620210,0.005,0.002,0.049,0.005,0.002,0.052
"HIRA",763,680,663,1,NA,37311811210,0.005,0.002,0.049,0.003,0.002,0.017
"HIRA",763,680,663,1,NA,42536508210,0.005,0.002,0.049,0.005,0.002,0.051
"HIRA",763,680,663,1,NA,43530623202,0.005,0.002,0.049,0.006,0.002,0.074
"HIRA",763,680,663,1,NA,43530623210,0.005,0.002,0.049,0.006,0.002,0.074
"HIRA",763,680,663,1,NA,28060210,0.013,0.019,-0.049,0.01,0.019,-0.075
"HIRA",763,680,663,1,NA,436074202,0.013,0.019,-0.049,0.023,0.019,0.026
"HIRA",763,680,663,1,NA,436074210,0.013,0.019,-0.049,0.023,0.019,0.026
"HIRA",763,680,663,1,NA,4130514210,0.013,0.019,-0.049,0.008,0.018,-0.095
"HIRA",763,680,663,1,NA,4193318210,0.013,0.019,-0.049,0.01,0.019,-0.075
"HIRA",763,680,663,1,NA,4196358210,0.013,0.019,-0.049,0.023,0.019,0.026
"HIRA",763,680,663,1,NA,4207185210,0.013,0.019,-0.049,0.01,0.019,-0.075
"HIRA",763,680,663,1,NA,4338031202,0.013,0.019,-0.049,0.016,0.018,-0.018
"HIRA",763,680,663,1,NA,4338031210,0.013,0.019,-0.049,0.016,0.018,-0.018
"HIRA",763,680,663,1,NA,23325202,0.133,0.117,0.048,0.124,0.12,0.013
"HIRA",763,680,663,1,NA,23325210,0.133,0.117,0.048,0.124,0.12,0.013
"HIRA",763,680,663,1,NA,4009391210,0.133,0.117,0.048,0.124,0.12,0.013
"HIRA",763,680,663,1,NA,4235891210,0.133,0.117,0.048,0.124,0.12,0.013
"HIRA",763,680,663,1,NA,4260916210,0.133,0.117,0.048,0.124,0.12,0.013
"HIRA",763,680,663,1,NA,4264107210,0.133,0.117,0.048,0.124,0.12,0.013
"HIRA",763,680,663,1,NA,46271381210,0.133,0.117,0.048,0.124,0.12,0.013
"HIRA",763,680,663,1,NA,133228202,0.02,0.027,-0.048,0.014,0.028,-0.1
"HIRA",763,680,663,1,NA,4168796202,0.03,0.022,0.048,0.025,0.024,0.006
"HIRA",763,680,663,1,NA,4168796210,0.03,0.022,0.048,0.025,0.024,0.006
"HIRA",763,680,663,1,NA,4302836210,0.015,0.022,-0.048,0.013,0.022,-0.072
"HIRA",763,680,663,1,NA,134460202,0.015,0.01,0.048,0.011,0.01,0.015
"HIRA",763,680,663,1,NA,134460210,0.015,0.01,0.048,0.011,0.01,0.015
"HIRA",763,680,663,1,NA,377884210,0.015,0.01,0.048,0.01,0.01,-0.003
"HIRA",763,680,663,1,NA,4054845210,0.015,0.01,0.048,0.011,0.01,0.015
"HIRA",763,680,663,1,NA,4317014210,0.015,0.01,0.048,0.011,0.01,0.015
"HIRA",763,680,663,1,NA,4317423210,0.015,0.01,0.048,0.011,0.01,0.015
"HIRA",763,680,663,1,NA,4317551210,0.015,0.01,0.048,0.011,0.01,0.015
"HIRA",763,680,663,1,NA,40481843210,0.015,0.01,0.048,0.011,0.01,0.015
"HIRA",763,680,663,1,NA,4242875210,0.018,0.025,-0.048,0.013,0.025,-0.09
"HIRA",763,680,663,1,NA,37109930210,0.018,0.025,-0.048,0.013,0.025,-0.09
"HIRA",763,680,663,1,NA,4027663210,0.206,0.187,0.048,0.188,0.192,-0.012
"HIRA",763,680,663,1,NA,442105210,0.028,0.02,0.048,0.023,0.021,0.014
"HIRA",763,680,663,1,NA,4115107210,0.055,0.045,0.048,0.057,0.045,0.052
"HIRA",763,680,663,1,NA,30346210,0.008,0.012,-0.048,0.007,0.012,-0.049
"HIRA",763,680,663,1,NA,133424202,0.008,0.012,-0.048,0.007,0.012,-0.049
"HIRA",763,680,663,1,NA,133424210,0.008,0.012,-0.048,0.007,0.012,-0.049
"HIRA",763,680,663,1,NA,435243202,0.008,0.012,-0.048,0.005,0.012,-0.074
"HIRA",763,680,663,1,NA,435243210,0.008,0.012,-0.048,0.005,0.012,-0.074
"HIRA",763,680,663,1,NA,4178976210,0.008,0.012,-0.048,0.007,0.012,-0.049
"HIRA",763,680,663,1,NA,4178979210,0.008,0.012,-0.048,0.007,0.012,-0.049
"HIRA",763,680,663,1,NA,4097962210,0.025,0.018,0.048,0.015,0.02,-0.032
"HIRA",763,680,663,1,NA,194990202,0.043,0.053,-0.048,0.034,0.052,-0.09
"HIRA",763,680,663,1,NA,201792202,0.02,0.014,0.048,0.025,0.015,0.072
"HIRA",763,680,663,1,NA,201792210,0.02,0.014,0.048,0.025,0.015,0.072
"HIRA",763,680,663,1,NA,257315202,0.02,0.014,0.048,0.019,0.013,0.05
"HIRA",763,680,663,1,NA,444206210,0.02,0.014,0.048,0.016,0.014,0.017
"HIRA",763,680,663,1,NA,4032445210,0.02,0.014,0.048,0.025,0.015,0.072
"HIRA",763,680,663,1,NA,4134597210,0.02,0.014,0.048,0.018,0.014,0.032
"HIRA",763,680,663,1,NA,4180010210,0.02,0.014,0.048,0.013,0.015,-0.019
"HIRA",763,680,663,1,NA,4198381210,0.02,0.014,0.048,0.015,0.015,0.003
"HIRA",763,680,663,1,NA,4209746210,0.02,0.014,0.048,0.015,0.015,0.003
"HIRA",763,680,663,1,NA,4220328210,0.02,0.014,0.048,0.025,0.015,0.072
"HIRA",763,680,663,1,NA,4342655210,0.02,0.014,0.048,0.015,0.015,0.003
"HIRA",763,680,663,1,NA,4131756210,0.038,0.029,0.047,0.039,0.029,0.054
"HIRA",763,680,663,1,NA,313459202,0.003,0.005,-0.047,0.002,0.006,-0.053
"HIRA",763,680,663,1,NA,313459210,0.003,0.005,-0.047,0.002,0.006,-0.053
"HIRA",763,680,663,1,NA,315558202,0.003,0.005,-0.047,0.001,0.006,-0.074
"HIRA",763,680,663,1,NA,315558210,0.003,0.005,-0.047,0.001,0.006,-0.074
"HIRA",763,680,663,1,NA,321689210,0.003,0.005,-0.047,0.002,0.006,-0.053
"HIRA",763,680,663,1,NA,4049964210,0.003,0.005,-0.047,0.001,0.006,-0.075
"HIRA",763,680,663,1,NA,4058637210,0.003,0.005,-0.047,0.001,0.006,-0.075
"HIRA",763,680,663,1,NA,4208807210,0.003,0.005,-0.047,0.001,0.006,-0.075
"HIRA",763,680,663,1,NA,40484167210,0.003,0.005,-0.047,0.001,0.006,-0.074
"HIRA",763,680,663,1,NA,4116809210,0.133,0.118,0.047,0.124,0.12,0.011
"HIRA",763,680,663,1,NA,4227449210,0.085,0.073,0.047,0.059,0.077,-0.072
"HIRA",763,680,663,1,NA,135526210,0.01,0.006,0.046,0.009,0.006,0.029
"HIRA",763,680,663,1,NA,257581210,0.01,0.006,0.046,0.009,0.006,0.031
"HIRA",763,680,663,1,NA,443360210,0.01,0.006,0.046,0.005,0.006,-0.008
"HIRA",763,680,663,1,NA,4019070202,0.01,0.006,0.046,0.007,0.006,0.011
"HIRA",763,680,663,1,NA,4019070210,0.01,0.006,0.046,0.007,0.006,0.011
"HIRA",763,680,663,1,NA,4125022210,0.01,0.006,0.046,0.009,0.006,0.031
"HIRA",763,680,663,1,NA,4193176210,0.01,0.006,0.046,0.005,0.006,-0.005
"HIRA",763,680,663,1,NA,37116845202,0.01,0.006,0.046,0.009,0.006,0.031
"HIRA",763,680,663,1,NA,37116845210,0.01,0.006,0.046,0.009,0.006,0.031
"HIRA",763,680,663,1,NA,45769438210,0.01,0.006,0.046,0.009,0.006,0.031
"HIRA",763,680,663,1,NA,45771045210,0.01,0.006,0.046,0.009,0.006,0.031
"HIRA",763,680,663,1,NA,137016202,0.005,0.009,-0.046,0.003,0.009,-0.082
"HIRA",763,680,663,1,NA,137016210,0.005,0.009,-0.046,0.003,0.009,-0.082
"HIRA",763,680,663,1,NA,140641202,0.005,0.009,-0.046,0.005,0.009,-0.048
"HIRA",763,680,663,1,NA,4028363210,0.005,0.009,-0.046,0.005,0.01,-0.052
"HIRA",763,680,663,1,NA,4112826202,0.005,0.009,-0.046,0.003,0.009,-0.084
"HIRA",763,680,663,1,NA,4112826210,0.005,0.009,-0.046,0.003,0.009,-0.084
"HIRA",763,680,663,1,NA,257905202,0.01,0.015,-0.046,0.006,0.015,-0.082
"HIRA",763,680,663,1,NA,257905210,0.01,0.015,-0.046,0.006,0.015,-0.082
"HIRA",763,680,663,1,NA,4105601210,0.01,0.015,-0.046,0.006,0.015,-0.082
"HIRA",763,680,663,1,NA,4214270210,0.01,0.015,-0.046,0.007,0.016,-0.08
"HIRA",763,680,663,1,NA,4251304202,0.01,0.015,-0.046,0.005,0.016,-0.107
"HIRA",763,680,663,1,NA,4251304210,0.01,0.015,-0.046,0.005,0.016,-0.107
"HIRA",763,680,663,1,NA,4287399210,0.01,0.015,-0.046,0.007,0.016,-0.08
"HIRA",763,680,663,1,NA,440674202,0.033,0.025,0.046,0.033,0.026,0.044
"HIRA",763,680,663,1,NA,4247120210,0.206,0.188,0.046,0.188,0.193,-0.014
"HIRA",763,680,663,1,NA,376415202,0.013,0.018,-0.046,0.01,0.019,-0.073
"HIRA",763,680,663,1,NA,376415210,0.013,0.018,-0.046,0.01,0.019,-0.073
"HIRA",763,680,663,1,NA,4146103202,0.03,0.023,0.046,0.037,0.023,0.083
"HIRA",763,680,663,1,NA,4146103210,0.03,0.023,0.046,0.037,0.023,0.083
"HIRA",763,680,663,1,NA,4224741210,0.03,0.023,0.046,0.037,0.023,0.083
"HIRA",763,680,663,1,NA,42537727210,0.03,0.023,0.046,0.037,0.023,0.083
"HIRA",763,680,663,1,NA,40481841210,0.43,0.407,0.046,0.394,0.408,-0.03
"HIRA",763,680,663,1,NA,42538572210,0.085,0.073,0.045,0.059,0.078,-0.074
"HIRA",763,680,663,1,NA,4083964210,0.07,0.059,0.045,0.053,0.064,-0.046
"HIRA",763,680,663,1,NA,432867202,0.244,0.263,-0.045,0.209,0.264,-0.13
"HIRA",763,680,663,1,NA,137945202,0.013,0.008,0.045,0.013,0.008,0.048
"HIRA",763,680,663,1,NA,137945210,0.013,0.008,0.045,0.013,0.008,0.048
"HIRA",763,680,663,1,NA,193666202,0.013,0.008,0.045,0.009,0.008,0.004
"HIRA",763,680,663,1,NA,197610210,0.013,0.008,0.045,0.009,0.008,0.006
"HIRA",763,680,663,1,NA,4012234210,0.013,0.008,0.045,0.01,0.008,0.018
"HIRA",763,680,663,1,NA,4098611202,0.013,0.008,0.045,0.017,0.008,0.082
"HIRA",763,680,663,1,NA,4098611210,0.013,0.008,0.045,0.017,0.008,0.082
"HIRA",763,680,663,1,NA,45770990210,0.013,0.008,0.045,0.009,0.008,0.006
"HIRA",763,680,663,1,NA,11003,0.106,0.092,0.045,0.102,0.092,0.035
"HIRA",763,680,663,1,NA,440383210,0.106,0.12,-0.045,0.105,0.119,-0.045
"HIRA",763,680,663,1,NA,380378202,0.025,0.019,0.045,0.027,0.018,0.061
"HIRA",763,680,663,1,NA,40484533210,0.141,0.126,0.045,0.132,0.126,0.018
"HIRA",763,680,663,1,NA,42538830210,0.141,0.126,0.045,0.132,0.126,0.018
"HIRA",763,680,663,1,NA,137213210,0.068,0.057,0.044,0.068,0.058,0.04
"HIRA",763,680,663,1,NA,42536747210,0.068,0.057,0.044,0.068,0.058,0.04
"HIRA",763,680,663,1,NA,444035210,0.023,0.016,0.044,0.029,0.016,0.084
"HIRA",763,680,663,1,NA,4025202210,0.023,0.016,0.044,0.029,0.016,0.084
"HIRA",763,680,663,1,NA,4267560210,0.023,0.016,0.044,0.02,0.017,0.025
"HIRA",763,680,663,1,NA,4062477210,0.015,0.01,0.044,0.009,0.011,-0.016
"HIRA",763,680,663,1,NA,4071164202,0.015,0.01,0.044,0.009,0.011,-0.016
"HIRA",763,680,663,1,NA,4071164210,0.015,0.01,0.044,0.009,0.011,-0.016
"HIRA",763,680,663,1,NA,4134132210,0.015,0.01,0.044,0.017,0.011,0.056
"HIRA",763,680,663,1,NA,4160328202,0.015,0.01,0.044,0.025,0.01,0.111
"HIRA",763,680,663,1,NA,4160328210,0.015,0.01,0.044,0.025,0.01,0.111
"HIRA",763,680,663,1,NA,4003,0.143,0.128,0.044,0.164,0.128,0.102
"HIRA",763,680,663,1,NA,77670210,0.186,0.203,-0.044,0.195,0.205,-0.023
"HIRA",763,680,663,1,NA,257907202,0.02,0.014,0.044,0.021,0.015,0.049
"HIRA",763,680,663,1,NA,373179202,0.008,0.012,-0.044,0.006,0.012,-0.063
"HIRA",763,680,663,1,NA,373179210,0.008,0.012,-0.044,0.006,0.012,-0.063
"HIRA",763,680,663,1,NA,80502202,0.048,0.058,-0.044,0.043,0.06,-0.077
"HIRA",763,680,663,1,NA,4182210210,0.075,0.064,0.044,0.082,0.061,0.081
"HIRA",763,680,663,1,NA,10003,0.095,0.109,-0.044,0.109,0.109,0.001
"HIRA",763,680,663,1,NA,201965210,0.008,0.004,0.043,0.003,0.004,-0.021
"HIRA",763,680,663,1,NA,375800210,0.008,0.004,0.043,0.005,0.004,0.014
"HIRA",763,680,663,1,NA,440321210,0.008,0.004,0.043,0.006,0.004,0.028
"HIRA",763,680,663,1,NA,4104204210,0.008,0.004,0.043,0.006,0.004,0.038
"HIRA",763,680,663,1,NA,4104310210,0.008,0.004,0.043,0.01,0.004,0.067
"HIRA",763,680,663,1,NA,4146776202,0.008,0.004,0.043,0.006,0.004,0.028
"HIRA",763,680,663,1,NA,4146776210,0.008,0.004,0.043,0.006,0.004,0.028
"HIRA",763,680,663,1,NA,36717498210,0.008,0.004,0.043,0.006,0.004,0.028
"HIRA",763,680,663,1,NA,40493428210,0.008,0.004,0.043,0.006,0.004,0.031
"HIRA",763,680,663,1,NA,73819202,0.01,0.015,-0.043,0.016,0.016,0.007
"HIRA",763,680,663,1,NA,73819210,0.01,0.015,-0.043,0.016,0.016,0.007
"HIRA",763,680,663,1,NA,4154801210,0.136,0.121,0.043,0.125,0.124,0.004
"HIRA",763,680,663,1,NA,437589202,0.068,0.058,0.043,0.068,0.058,0.041
"HIRA",763,680,663,1,NA,437589210,0.068,0.058,0.043,0.068,0.058,0.041
"HIRA",763,680,663,1,NA,196152210,0.005,0.008,-0.042,0.003,0.009,-0.08
"HIRA",763,680,663,1,NA,436900210,0.005,0.008,-0.042,0.004,0.009,-0.06
"HIRA",763,680,663,1,NA,132943202,0.043,0.035,0.042,0.041,0.035,0.035
"HIRA",763,680,663,1,NA,132943210,0.043,0.035,0.042,0.041,0.035,0.035
"HIRA",763,680,663,1,NA,4029803210,0.043,0.035,0.042,0.031,0.036,-0.025
"HIRA",763,680,663,1,NA,197494210,0.003,0.005,-0.042,0.001,0.005,-0.069
"HIRA",763,680,663,1,NA,197500210,0.003,0.005,-0.042,0.001,0.005,-0.065
"HIRA",763,680,663,1,NA,198964202,0.003,0.005,-0.042,0.001,0.005,-0.069
"HIRA",763,680,663,1,NA,198964210,0.003,0.005,-0.042,0.001,0.005,-0.069
"HIRA",763,680,663,1,NA,433967210,0.003,0.005,-0.042,0.002,0.005,-0.049
"HIRA",763,680,663,1,NA,436033210,0.003,0.005,-0.042,0.002,0.005,-0.049
"HIRA",763,680,663,1,NA,439264202,0.003,0.005,-0.042,0.007,0.005,0.024
"HIRA",763,680,663,1,NA,439264210,0.003,0.005,-0.042,0.007,0.005,0.024
"HIRA",763,680,663,1,NA,4054067210,0.003,0.005,-0.042,0.001,0.005,-0.068
"HIRA",763,680,663,1,NA,4110858210,0.003,0.005,-0.042,0.001,0.005,-0.068
"HIRA",763,680,663,1,NA,4113129210,0.003,0.005,-0.042,0.001,0.005,-0.068
"HIRA",763,680,663,1,NA,4159136210,0.003,0.005,-0.042,0.003,0.005,-0.043
"HIRA",763,680,663,1,NA,4180790210,0.003,0.005,-0.042,0.001,0.005,-0.065
"HIRA",763,680,663,1,NA,4216188202,0.003,0.005,-0.042,0.002,0.005,-0.046
"HIRA",763,680,663,1,NA,4216188210,0.003,0.005,-0.042,0.002,0.005,-0.046
"HIRA",763,680,663,1,NA,4280498202,0.003,0.005,-0.042,0.001,0.005,-0.066
"HIRA",763,680,663,1,NA,4280498210,0.003,0.005,-0.042,0.001,0.005,-0.066
"HIRA",763,680,663,1,NA,4298809210,0.003,0.005,-0.042,0.003,0.005,-0.043
"HIRA",763,680,663,1,NA,4309542210,0.003,0.005,-0.042,0.003,0.005,-0.039
"HIRA",763,680,663,1,NA,200219202,0.136,0.122,0.042,0.119,0.125,-0.017
"HIRA",763,680,663,1,NA,136496202,0.01,0.006,0.041,0.006,0.007,-0.003
"HIRA",763,680,663,1,NA,136496210,0.01,0.006,0.041,0.006,0.007,-0.003
"HIRA",763,680,663,1,NA,192353202,0.01,0.006,0.041,0.008,0.006,0.015
"HIRA",763,680,663,1,NA,435993202,0.01,0.006,0.041,0.007,0.007,0.011
"HIRA",763,680,663,1,NA,435993210,0.01,0.006,0.041,0.007,0.007,0.011
"HIRA",763,680,663,1,NA,4061734210,0.01,0.006,0.041,0.006,0.007,-0.003
"HIRA",763,680,663,1,NA,4134133210,0.01,0.006,0.041,0.006,0.007,-0.002
"HIRA",763,680,663,1,NA,4134586210,0.01,0.006,0.041,0.009,0.006,0.031
"HIRA",763,680,663,1,NA,4334738210,0.01,0.006,0.041,0.007,0.007,0.011
"HIRA",763,680,663,1,NA,4335887210,0.01,0.006,0.041,0.007,0.007,0.011
"HIRA",763,680,663,1,NA,374377210,0.023,0.017,0.041,0.027,0.015,0.084
"HIRA",763,680,663,1,NA,4208466210,0.023,0.017,0.041,0.02,0.017,0.021
"HIRA",763,680,663,1,NA,4231363210,0.023,0.017,0.041,0.02,0.017,0.021
"HIRA",763,680,663,1,NA,4030055210,0.033,0.026,0.041,0.029,0.027,0.013
"HIRA",763,680,663,1,NA,72410210,0.003,0.001,0.041,0.001,0.001,0.013
"HIRA",763,680,663,1,NA,76685202,0.003,0.001,0.041,0.001,0.001,0.014
"HIRA",763,680,663,1,NA,76685210,0.003,0.001,0.041,0.001,0.001,0.014
"HIRA",763,680,663,1,NA,80494202,0.003,0.001,0.041,0.001,0.001,0.011
"HIRA",763,680,663,1,NA,81390202,0.003,0.001,0.041,0.003,0.001,0.041
"HIRA",763,680,663,1,NA,81390210,0.003,0.001,0.041,0.003,0.001,0.041
"HIRA",763,680,663,1,NA,81931210,0.003,0.001,0.041,0.001,0.001,0.011
"HIRA",763,680,663,1,NA,81939202,0.003,0.001,0.041,0.003,0.001,0.039
"HIRA",763,680,663,1,NA,81939210,0.003,0.001,0.041,0.003,0.001,0.039
"HIRA",763,680,663,1,NA,132932202,0.003,0.001,0.041,0.001,0.001,0.012
"HIRA",763,680,663,1,NA,132932210,0.003,0.001,0.041,0.001,0.001,0.012
"HIRA",763,680,663,1,NA,133384202,0.003,0.001,0.041,0.002,0.001,0.032
"HIRA",763,680,663,1,NA,133384210,0.003,0.001,0.041,0.002,0.001,0.032
"HIRA",763,680,663,1,NA,133737202,0.003,0.001,0.041,0.001,0.001,0.016
"HIRA",763,680,663,1,NA,133737210,0.003,0.001,0.041,0.001,0.001,0.016
"HIRA",763,680,663,1,NA,136057210,0.003,0.001,0.041,0.001,0.001,0.014
"HIRA",763,680,663,1,NA,137813210,0.003,0.001,0.041,0.002,0.001,0.038
"HIRA",763,680,663,1,NA,139750202,0.003,0.001,0.041,0.001,0.001,0.016
"HIRA",763,680,663,1,NA,141663210,0.003,0.001,0.041,0.001,0.001,0.013
"HIRA",763,680,663,1,NA,192956202,0.003,0.001,0.041,0.001,0.001,0.015
"HIRA",763,680,663,1,NA,194382210,0.003,0.001,0.041,0.001,0.001,0.009
"HIRA",763,680,663,1,NA,194991202,0.003,0.001,0.041,0.002,0.001,0.038
"HIRA",763,680,663,1,NA,194991210,0.003,0.001,0.041,0.002,0.001,0.038
"HIRA",763,680,663,1,NA,195294210,0.003,0.001,0.041,0.001,0.001,0.009
"HIRA",763,680,663,1,NA,195769202,0.003,0.001,0.041,0.003,0.001,0.042
"HIRA",763,680,663,1,NA,195769210,0.003,0.001,0.041,0.003,0.001,0.042
"HIRA",763,680,663,1,NA,196625202,0.003,0.001,0.041,0.001,0.001,0.015
"HIRA",763,680,663,1,NA,196625210,0.003,0.001,0.041,0.001,0.001,0.015
"HIRA",763,680,663,1,NA,197318202,0.003,0.001,0.041,0.003,0.001,0.039
"HIRA",763,680,663,1,NA,197318210,0.003,0.001,0.041,0.003,0.001,0.039
"HIRA",763,680,663,1,NA,200452202,0.003,0.001,0.041,0.001,0.001,0.016
